********************************************************************************
File created by the application RiderData for Android.
Creation date: 27/09/2024 15:05:26 WET
Developed by: Pedro Duarte
Version 2.1 September 2024
The RiderData application stores data from various sensors available on the smartphone, namely accelerometer, gyroscope, AHRS, and GPS. In addition, it records a video from the rear camera view of the phone.
Smartphone used:
Manufacturer - samsung
Model - SM-G781B
SDK Version - 36
Android Release - 16
***********************************************************************************************
CSV columns:
Sensor - Indicates which sensor collected the data;
Timestamp - Represents the moment (in milliseconds) when the data was collected;
Value_X - Represents X-axis values for accelerometer and gyroscope, represents pitch for AHRS, and latitude for GPS;
Value_Y - Represents Y-axis values for accelerometer and gyroscope, represents roll for AHRS, and longitude for GPS;
Value_Z - Represents Z-axis values for accelerometer and gyroscope, represents yaw for AHRS, and speed for GPS;

Sensor Description:
ACEL - Accelerometer;
GYRO - Gyroscope;
AHRS - Attitude and Heading Reference System;
GPS - Global Positioning System
***********************************************************************************************
Frequency Sampling:
Accelerometer - 403 Hz;
Gyroscope - 403 Hz;
AHRS - 201 Hz;
GPS - 1Hz;

Units of Measurement:
Accelerometer - acceleration in m/s^2;
Gyroscope - angular velocity in rad/s;
AHRS - degrees (all parameters);
GPS - minutes and seconds (Value_X and Value_Y), and km/h (Value_Z);
***********************************************************************************************
COLLECTED DATA
Sensor, Timestamp, Valor_X, Valor_Y, Valor_Z
GYRO,1727446120567,-0.057725064,0.1446181,0.12568182
ACEL,1727446120567,2.0422742,-4.508078,-0.8210373
AHRS,1727446120568,7.417555,-89.22395,91.27617
ACEL,1727446120569,8.175976,-6.586244,-0.0071784677
GYRO,1727446120569,0.036956258,0.1873774,0.056045234
GYRO,1727446120572,0.12858334,0.20631365,-0.10888352
ACEL,1727446120572,13.095619,-8.398508,0.7396813
AHRS,1727446120573,7.4001036,-89.220474,91.272705
GYRO,1727446120573,0.14568707,0.1525591,-0.17668757
ACEL,1727446120574,16.478472,-5.219045,1.4820545
ACEL,1727446120576,15.669399,0.51236314,2.1475582
GYRO,1727446120577,0.11514471,0.100637086,-0.24326992
AHRS,1727446120577,7.4017444,-89.17067,91.258
GYRO,1727446120580,-0.012522369,-0.08506048,-0.2261662
ACEL,1727446120581,12.030215,4.761717,1.4988043
GYRO,1727446120582,-0.12125318,-0.16569231,-0.08567133
ACEL,1727446120583,8.044071,3.3110683,0.40707895
AHRS,1727446120584,7.3849216,-89.12855,91.2581
GYRO,1727446120584,-0.17256436,-0.0801737,0.056045234
ACEL,1727446120585,5.6117673,-0.65353966,-0.06699903
GYRO,1727446120586,-0.10353861,0.09941539,0.118962504
ACEL,1727446120587,4.045964,-5.0084767,1.5873387
AHRS,1727446120587,7.342882,-89.15534,91.277855
GYRO,1727446120589,-0.009468133,0.052380152,0.006566608
ACEL,1727446120589,11.963216,-6.399305,1.4174483
GYRO,1727446120592,0.035734564,-0.026419144,-0.12048962
ACEL,1727446120592,13.69891,-5.819943,1.2233306
AHRS,1727446120593,7.3305235,-89.15183,91.28933
GYRO,1727446120593,0.040010497,-0.055128966,-0.16324893
ACEL,1727446120594,14.951253,-2.0805593,1.1994023
GYRO,1727446120597,-0.028404398,-0.24945475,-0.22860959
AHRS,1727446120598,7.3299522,-89.142746,91.297585
ACEL,1727446120599,13.672588,3.0379875,0.3687938
GYRO,1727446120599,-0.13469182,-0.36246148,-0.21272756
ACEL,1727446120599,9.404092,4.060321,-1.8864416
GYRO,1727446120602,-0.19883078,-0.27511033,-0.050853033
ACEL,1727446120603,5.0419765,0.8811569,-3.638885
AHRS,1727446120603,7.3059254,-89.17771,91.324455
GYRO,1727446120604,-0.16462334,0.021226943,0.060932014
ACEL,1727446120604,1.7333009,-3.0379875,-3.1076784
ACEL,1727446120607,5.6644096,-5.9638114,-1.8649062
GYRO,1727446120607,-0.06139015,0.17027368,0.038941514
AHRS,1727446120608,7.252793,-89.27007,91.359085
GYRO,1727446120608,0.04734066,0.25518143,-0.090558104
ACEL,1727446120609,13.265809,-8.405686,-0.9385847
GYRO,1727446120613,0.09193251,0.2948865,-0.17546588
ACEL,1727446120614,15.812968,-5.326722,0.77318084
AHRS,1727446120615,7.2433977,-89.26751,91.37887
GYRO,1727446120615,0.11025793,0.30221668,-0.24876754
ACEL,1727446120616,14.623137,-0.3807579,2.9303105
GYRO,1727446120616,0.033902023,0.051158458,-0.25915194
ACEL,1727446120617,12.083157,5.2836514,2.951846
AHRS,1727446120617,7.2339616,-89.20521,91.38493
GYRO,1727446120618,-0.04367558,-0.06429167,-0.13759334
ACEL,1727446120619,6.104988,4.7545385,2.070988
GYRO,1727446120621,-0.06322269,-0.042301174,0.06520794
ACEL,1727446120622,3.682255,0.14117654,1.6902301
AHRS,1727446120622,7.1972246,-89.1547,91.39785
GYRO,1727446120623,0.044286426,0.09513946,0.13545538
ACEL,1727446120624,2.7101707,-4.5391846,3.2727833
GYRO,1727446120626,0.15973656,-0.018478129,0.028557109
ACEL,1727446120626,9.619446,-7.440781,2.9829526
AHRS,1727446120627,7.1578374,-89.152016,91.38704
GYRO,1727446120631,0.2507528,-0.04902049,-0.11682454
ACEL,1727446120632,14.084454,-7.7425756,2.2289143
GYRO,1727446120632,0.24464433,-0.04291202,-0.18646112
ACEL,1727446120633,15.288641,-3.263212,2.2743778
AHRS,1727446120633,7.1589556,-89.12443,91.34174
ACEL,1727446120634,15.6670065,1.5299109,2.1834507
GYRO,1727446120634,0.17622943,-0.075286925,-0.25487602
GYRO,1727446120636,0.033902023,-0.18714833,-0.24388076
ACEL,1727446120636,13.059727,4.302295,0.8234301
AHRS,1727446120637,7.1517777,-89.10691,91.29786
GYRO,1727446120638,-0.10659285,-0.20852798,-0.059404895
ACEL,1727446120639,7.8335032,3.4163525,-0.20578274
ACEL,1727446120641,6.7130637,-1.9151554,-0.50039905
GYRO,1727446120642,-0.1731752,-0.09910997,0.07742489
AHRS,1727446120642,7.106518,-89.12598,91.29091
GYRO,1727446120653,-0.1408003,-0.056961507,0.084755056
ACEL,1727446120653,8.336295,-6.2030935,0.18185452
GYRO,1727446120654,-0.0723854,-0.059404895,-0.037414394
ACEL,1727446120654,14.592031,-8.022536,-0.3400799
GYRO,1727446120654,-0.05283829,-0.008093726,-0.14553437
ACEL,1727446120655,17.860027,-6.265307,-0.1698904
GYRO,1727446120655,-0.055281676,0.10430217,-0.20722993
ACEL,1727446120655,16.768303,-2.6336005,1.5155541
GYRO,1727446120656,-0.12552911,-0.068567604,-0.22005773
ACEL,1727446120656,14.917753,2.547459,1.9055841
AHRS,1727446120656,7.076295,-89.16531,91.30303
AHRS,1727446120657,7.0717335,-89.18888,91.326935
GYRO,1727446120657,-0.21104772,-0.23723781,-0.16752486
ACEL,1727446120657,9.93799,3.9047875,0.74207413
AHRS,1727446120658,7.062241,-89.17896,91.37554
GYRO,1727446120658,-0.24525517,-0.30015507,0.00167983
ACEL,1727446120659,4.5320063,0.11724831,-0.33050862
ACEL,1727446120661,2.5378876,-4.508078,-0.38315073
GYRO,1727446120662,-0.14690876,-0.17432053,0.10430217
AHRS,1727446120662,7.0242724,-89.22525,91.4399
GYRO,1727446120663,-0.018019995,-0.15591876,0.040774055
ACEL,1727446120663,5.556732,-6.741778,-0.92662054
AHRS,1727446120668,7.0063386,-89.29106,91.467804
GYRO,1727446120669,0.117588095,-0.04718795,-0.065513365
ACEL,1727446120669,10.306485,-8.52772,-1.3621143
GYRO,1727446120670,0.16279079,0.044439137,-0.14981028
ACEL,1727446120670,14.213666,-4.3262234,-0.84017986
ACEL,1727446120671,12.9688,0.8739785,0.75643104
GYRO,1727446120671,0.15546063,0.103691325,-0.21028417
AHRS,1727446120672,7.0151367,-89.32107,91.46691
ACEL,1727446120673,10.861919,4.766503,0.5051847
GYRO,1727446120674,0.05467083,-0.08322794,-0.19623469
GYRO,1727446120675,-0.04123219,-0.1908134,-0.097277425
ACEL,1727446120676,5.8486567,3.8784664,-0.5554339
AHRS,1727446120676,7.010674,-89.3035,91.460846
GYRO,1727446120678,-0.06383354,-0.088114716,0.013896775
ACEL,1727446120678,3.4259238,-0.047856454,-1.3190435
GYRO,1727446120681,0.011911522,0.07375981,0.038941514
ACEL,1727446120682,3.7348971,-3.4354951,-0.14356937
AHRS,1727446120683,6.9694138,-89.34367,91.46298
GYRO,1727446120683,0.096208446,0.060321167,-0.07956286
ACEL,1727446120683,10.220344,-5.748158,-0.1052842
GYRO,1727446120686,0.15484978,0.08964183,-0.1693574
ACEL,1727446120686,13.502698,-7.5774713,0.5315057
AHRS,1727446120687,6.93914,-89.34748,91.4403
GYRO,1727446120688,0.17500775,0.13850962,-0.22372282
ACEL,1727446120689,14.43889,-2.7293134,1.879263
GYRO,1727446120690,0.1163664,-0.028251685,-0.27197975
ACEL,1727446120691,12.286546,3.6077783,2.353341
AHRS,1727446120692,6.9126515,-89.32747,91.41643
GYRO,1727446120693,0.0027488125,-0.23296188,-0.2145601
ACEL,1727446120693,9.392128,4.402794,0.78753775
GYRO,1727446120695,-0.089489125,-0.30992863,-0.03130592
ACEL,1727446120696,5.9039907,1.5993029,-0.8066803
AHRS,1727446120696,6.878878,-89.30642,91.405075
GYRO,1727446120699,-0.07910472,-0.15591876,0.06520794
ACEL,1727446120700,3.4354951,-3.4211383,-0.8500503
GYRO,1727446120700,-0.01007898,-0.08933641,0.025502874
ACEL,1727446120701,7.294819,-6.509674,-0.5769694
AHRS,1727446120702,6.8295913,-89.37088,91.408806
GYRO,1727446120702,0.05650337,-0.041690327,-0.12110047
ACEL,1727446120703,11.532508,-7.859824,-0.6726823
GYRO,1727446120706,0.033291176,-0.055739813,-0.18157434
AHRS,1727446120707,6.814832,-89.407875,91.3994
ACEL,1727446120707,12.834802,-4.5918264,-0.39750767
GYRO,1727446120708,-0.019852536,-0.042301174,-0.20234315
ACEL,1727446120708,10.818849,0.48364928,0.4621139
ACEL,1727446120710,8.23101,5.3557353,-0.13399807
GYRO,1727446120710,-0.15790401,-0.25067645,-0.17424418
AHRS,1727446120715,6.802413,-89.42579,91.41592
GYRO,1727446120716,-0.27824092,-0.30748525,-0.0917798
ACEL,1727446120716,3.610171,4.510471,-1.8098712
ACEL,1727446120717,-0.11724831,1.1467602,-2.691028
AHRS,1727446120717,6.7830844,-89.47513,91.46951
GYRO,1727446120717,-0.3478775,-0.17180079,0.030389652
GYRO,1727446120718,-0.2702999,0.12873606,0.0762032
ACEL,1727446120718,-2.5833511,-2.8800611,-1.2329018
GYRO,1727446120720,-0.17073181,0.16233265,-0.018478129
ACEL,1727446120721,4.6755753,-4.3334017,-0.65353966
AHRS,1727446120722,6.7463775,-89.553154,91.53971
GYRO,1727446120722,-0.09132166,0.21058959,-0.1473669
ACEL,1727446120723,9.439984,-5.341378,0.08853444
GYRO,1727446120726,-0.06810947,0.2417428,-0.21089502
AHRS,1727446120726,6.7335386,-89.535515,91.58787
ACEL,1727446120726,13.414164,-1.8649062,1.2329018
GYRO,1727446120728,-0.083380654,0.20081604,-0.26953635
ACEL,1727446120728,13.430914,2.2839491,2.288735
GYRO,1727446120731,-0.1511847,0.053601846,-0.25304347
ACEL,1727446120732,13.071691,4.302295,1.352543
GYRO,1727446120733,-0.18600298,0.049325917,-0.10277505
ACEL,1727446120734,11.606686,1.8290138,0.71336025
AHRS,1727446120734,6.7076073,-89.48085,91.6358
GYRO,1727446120735,-0.12552911,0.20448112,0.023059484
AHRS,1727446120735,6.6498404,-89.444725,91.68237
ACEL,1727446120736,10.837991,-2.8633113,1.8074784
ACEL,1727446120737,11.877074,-5.7673006,3.2991042
GYRO,1727446120738,-0.0076355906,0.16599774,0.052380152
GYRO,1727446120740,0.0839915,-0.07650862,-0.04046863
ACEL,1727446120740,20.093729,-7.663613,2.0231316
GYRO,1727446120743,0.08460235,-0.2952683,-0.119267926
AHRS,1727446120744,6.604588,-89.4017,91.700966
ACEL,1727446120744,24.206692,-8.247761,0.69182485
GYRO,1727446120745,0.07666133,-0.33314082,-0.15286453
ACEL,1727446120745,24.187548,-5.2573304,0.19381863
AHRS,1727446120746,6.600595,-89.379524,91.68445
GYRO,1727446120750,0.016187452,-0.45775366,-0.1937913
ACEL,1727446120751,21.374487,0.14356937,-1.0366904
GYRO,1727446120751,-0.06139015,-0.44859096,-0.14797775
ACEL,1727446120751,14.879469,2.3389843,-2.868097
AHRS,1727446120752,6.596301,-89.44812,91.69052
GYRO,1727446120753,-0.11697725,-0.35818556,0.03466558
ACEL,1727446120753,9.662517,0.5267201,-3.8114674
GYRO,1727446120755,-0.06688777,-0.11804623,0.12140589
ACEL,1727446120755,5.4442697,-2.9973094,-2.7293134
AHRS,1727446120756,6.5759616,-89.57577,91.71953
GYRO,1727446120757,0.042453885,-0.068567604,0.063375406
ACEL,1727446120758,6.009275,-6.1911297,-1.6423737
ACEL,1727446120760,7.697112,-7.8406816,-1.0582259
GYRO,1727446120760,0.17073181,-0.04046863,-0.045966256
GYRO,1727446120763,0.22143213,-0.04291202,-0.09422319
AHRS,1727446120763,6.57469,-89.66123,91.733246
ACEL,1727446120763,6.43759,-3.1459637,0.040677983
GYRO,1727446120767,0.24525517,0.038330667,-0.12843063
ACEL,1727446120768,3.3086755,0.66071814,1.9776679
AHRS,1727446120768,6.57959,-89.697014,91.708084
GYRO,1727446120768,0.20860434,0.022448637,-0.12476555
ACEL,1727446120769,-0.18664017,5.195117,2.8082764
GYRO,1727446120770,0.19760908,0.13362284,-0.0801737
ACEL,1727446120770,-3.7253258,6.372984,3.205784
AHRS,1727446120772,6.5917325,-89.70002,91.68124
ACEL,1727446120773,-5.044369,4.249653,3.9957147
GYRO,1727446120774,0.1835596,0.27900448,-0.020921519
GYRO,1727446120774,0.24097924,0.43354884,-0.016034741
ACEL,1727446120775,-3.4019957,1.1132607,5.5304112
AHRS,1727446120775,6.5671353,-89.66417,91.626175
GYRO,1727446120777,0.2751867,0.3541387,-0.1137703
ACEL,1727446120777,4.3357944,-1.9199411,5.4107704
GYRO,1727446120783,0.27335414,0.28877804,-0.2121167
ACEL,1727446120784,12.272189,-5.1161537,4.685147
GYRO,1727446120784,0.21898875,0.20509197,-0.26159534
AHRS,1727446120784,6.521994,-89.53427,91.53519
ACEL,1727446120784,17.340487,-2.9997022,4.2568316
AHRS,1727446120785,6.459289,-89.39948,91.4401
ACEL,1727446120785,18.084953,1.6304095,3.167499
GYRO,1727446120785,0.086434886,-0.06001574,-0.2817533
ACEL,1727446120787,17.06262,2.3365912,0.19860429
GYRO,1727446120787,-0.1163664,-0.46874893,-0.24449162
GYRO,1727446120790,-0.28496024,-0.7075902,-0.10521844
ACEL,1727446120790,12.01825,-1.9247267,-2.7556343
GYRO,1727446120792,-0.3478775,-0.6855997,0.032222193
ACEL,1727446120793,9.823135,-6.6221366,-4.953442
AHRS,1727446120793,6.4000053,-89.33838,91.41045
GYRO,1727446120795,-0.33138463,-0.57809055,0.07009472
ACEL,1727446120795,10.11506,-10.725529,-5.705087
AHRS,1727446120796,6.3417187,-89.48629,91.457726
GYRO,1727446120798,-0.24097924,-0.3795652,-0.016645588
ACEL,1727446120799,16.41626,-12.540185,-6.8135624
ACEL,1727446120800,20.807089,-9.1669035,-6.3538413
GYRO,1727446120800,-0.18966807,-0.029473381,-0.12598725
GYRO,1727446120802,-0.16645588,0.40422818,-0.19806722
AHRS,1727446120803,6.3439837,-89.68632,91.54943
ACEL,1727446120803,18.336498,-2.1595225,-3.696612
GYRO,1727446120805,-0.21471281,0.5202891,-0.17668757
ACEL,1727446120805,12.487543,5.5016975,-0.45014977
AHRS,1727446120805,6.377803,-89.78989,91.6589
GYRO,1727446120807,-0.30695075,0.51479155,-0.07040015
ACEL,1727446120807,8.386544,6.322735,1.6471593
GYRO,1727446120809,-0.3362714,0.56121594,0.087809294
ACEL,1727446120810,4.35733,3.3517463,4.462614
GYRO,1727446120812,-0.193944,0.652843,0.15622419
ACEL,1727446120813,3.7971103,-1.9630119,8.254939
AHRS,1727446120813,6.387215,-89.712685,91.773605
GYRO,1727446120818,-0.029015245,0.3242072,0.06704049
ACEL,1727446120819,10.943574,-4.54397,9.370592
AHRS,1727446120819,6.3661914,-89.585754,91.84853
GYRO,1727446120819,0.11392301,-0.08383878,-0.10277505
ACEL,1727446120820,15.21207,-6.3275204,8.056036
GYRO,1727446120821,0.16828842,-0.4595862,-0.19195876
ACEL,1727446120821,18.554245,-3.2536407,5.1065826
GYRO,1727446120823,0.14324369,-0.7253048,-0.25365433
ACEL,1727446120823,16.229618,0.7683952,2.082952
AHRS,1727446120823,6.3587537,-89.42895,91.849434
GYRO,1727446120826,0.04123219,-1.028285,-0.24204823
ACEL,1727446120826,13.186846,3.3876386,-2.5208387
AHRS,1727446120826,6.333742,-89.43889,91.81467
GYRO,1727446120826,-0.06566608,-1.1351833,-0.14248012
ACEL,1727446120827,8.755338,1.8409779,-7.495816
GYRO,1727446120829,-0.13041589,-0.9525399,-0.012369657
ACEL,1727446120829,2.353341,-2.2504497,-10.112667
GYRO,1727446120832,-0.040010497,-0.55060244,0.065818794
ACEL,1727446120833,-2.3748765,-8.259725,-9.902099
AHRS,1727446120833,6.2839093,-89.638626,91.80313
GYRO,1727446120836,0.13041589,-0.16385978,-0.0019852535
ACEL,1727446120836,5.0682974,-9.669696,-9.985847
AHRS,1727446120837,6.23582,-89.93997,91.81076
GYRO,1727446120837,0.25014195,0.3437543,-0.12476555
ACEL,1727446120837,5.539983,-8.159226,-7.764111
GYRO,1727446120840,0.28862533,0.7444701,-0.16080554
ACEL,1727446120840,4.4339004,-1.6591234,-4.4004006
GYRO,1727446120842,0.22570807,0.90939885,-0.158973
ACEL,1727446120842,5.0132627,5.278866,-1.4700904
AHRS,1727446120842,6.242029,-90.10324,91.807465
GYRO,1727446120844,0.06810947,0.9747595,-0.097277425
AHRS,1727446120844,6.264111,-90.011734,91.78967
ACEL,1727446120844,3.165106,7.3043904,1.6998014
GYRO,1727446120846,-0.021685077,1.0156863,0.038941514
ACEL,1727446120847,2.0087745,3.7444685,5.683552
GYRO,1727446120850,0.033902023,1.0156863,0.072538115
ACEL,1727446120851,3.7516468,0.069391854,9.81805
GYRO,1727446120852,0.110868774,0.6998783,-0.006872032
ACEL,1727446120853,6.183951,-2.3700907,11.963216
AHRS,1727446120853,6.258659,-89.78337,91.78116
GYRO,1727446120854,0.16951011,0.15316994,-0.13942589
ACEL,1727446120854,12.418151,-3.4881372,10.687243
AHRS,1727446120855,6.226584,-89.493996,91.741035
GYRO,1727446120856,0.14690876,-0.2873273,-0.26342788
ACEL,1727446120857,15.128322,-2.6647072,8.164012
GYRO,1727446120859,0.09987353,-0.49257195,-0.29641363
ACEL,1727446120859,14.8480625,-1.2281163,5.6763735
GYRO,1727446120863,-0.016187452,-0.728359,-0.2585411
AHRS,1727446120863,6.189521,-89.31292,91.684044
ACEL,1727446120863,12.937693,2.2265215,2.5088747
GYRO,1727446120864,-0.12247488,-0.7680641,-0.14431266
ACEL,1727446120864,8.532506,-0.6439684,-0.61764735
AHRS,1727446120864,6.123255,-89.33917,91.65008
GYRO,1727446120867,-0.18539214,-0.6581116,0.031611346
ACEL,1727446120867,7.096215,-4.0100718,-3.1028929
GYRO,1727446120869,-0.16584504,-0.48035502,0.09575031
ACEL,1727446120869,4.9582276,-6.049953,-3.9047875
GYRO,1727446120872,-0.1511847,-0.5176167,0.040163208
ACEL,1727446120873,9.38495,-6.535995,-5.5686965
AHRS,1727446120873,6.0686736,-89.50499,91.66975
GYRO,1727446120874,-0.14446537,-0.43454146,-0.06673507
ACEL,1727446120874,15.664614,-8.99462,-7.2038918
AHRS,1727446120874,6.0733404,-89.66566,91.70809
GYRO,1727446120876,-0.18417045,-0.19020256,-0.14309096
ACEL,1727446120877,15.561722,-5.2573304,-6.669993
GYRO,1727446120879,-0.22082129,0.11102149,-0.19623469
ACEL,1727446120879,12.633804,0.062213387,-5.346164
GYRO,1727446120885,-0.31061584,0.31443363,-0.18462859
AHRS,1727446120886,6.1010036,-89.830765,91.78251
ACEL,1727446120886,9.53809,4.8266225,-4.9486566
GYRO,1727446120887,-0.38452834,0.64001524,-0.04718795
ACEL,1727446120887,4.8242297,4.1464624,-2.896811
AHRS,1727446120887,6.098742,-89.89433,91.88284
GYRO,1727446120887,-0.37903073,0.8922951,0.08903099
ACEL,1727446120887,4.067499,0.6343971,1.0989038
GYRO,1727446120889,-0.24647687,0.90939885,0.100637086
ACEL,1727446120889,6.0284176,-2.4394827,5.992525
ACEL,1727446120893,13.893027,-4.587041,7.606185
GYRO,1727446120894,-0.104760304,0.5825956,-0.03191677
AHRS,1727446120894,6.0739193,-89.81287,91.99798
GYRO,1727446120903,0.01007898,0.25151637,-0.16508147
ACEL,1727446120903,18.434605,-5.4442697,7.6779695
AHRS,1727446120904,6.0639806,-89.594955,92.06136
GYRO,1727446120904,0.08215895,0.02183779,-0.24876754
ACEL,1727446120905,19.461723,-2.5208387,7.0818577
GYRO,1727446120905,0.079715565,-0.32397813,-0.27869907
AHRS,1727446120905,6.0386944,-89.45273,92.07685
ACEL,1727446120905,17.627625,1.867299,4.9342995
GYRO,1727446120905,0.018019995,-0.65383565,-0.21394925
ACEL,1727446120906,14.764314,3.0284162,0.8811569
GYRO,1727446120906,-0.025961008,-0.76256645,-0.019088976
AHRS,1727446120906,5.987157,-89.43939,92.06601
ACEL,1727446120907,8.800801,-0.54346985,-2.4011974
GYRO,1727446120907,0.029015245,-0.56709534,0.12323844
ACEL,1727446120907,7.701898,-5.846264,-4.196712
GYRO,1727446120909,0.13591352,-0.37467843,0.09758285
ACEL,1727446120909,11.127822,-8.659326,-4.9007998
GYRO,1727446120911,0.2415901,-0.116213694,-0.048409645
ACEL,1727446120911,18.49921,-9.722338,-5.6763735
AHRS,1727446120912,5.9426064,-89.59846,92.05679
AHRS,1727446120914,5.956262,-89.73564,92.01991
ACEL,1727446120914,21.815065,-7.711469,-4.6085763
GYRO,1727446120914,0.25319618,0.17638214,-0.14675605
GYRO,1727446120916,0.20799349,0.4109475,-0.18829367
ACEL,1727446120917,19.226929,-2.2983062,-1.7356937
GYRO,1727446120919,0.07849387,0.3504736,-0.16996825
ACEL,1727446120919,14.601602,3.3445678,0.63200426
GYRO,1727446120921,-0.053449135,0.28999972,-0.07895201
ACEL,1727446120921,9.810872,4.314259,1.8649062
AHRS,1727446120922,5.9728103,-89.75279,91.99235
GYRO,1727446120923,-0.11392301,0.34131092,0.07742489
AHRS,1727446120923,5.9687366,-89.67818,91.993904
ACEL,1727446120924,5.5663037,1.16351,4.0124645
GYRO,1727446120926,-0.060779303,0.404839,0.15561333
ACEL,1727446120926,4.2951164,-2.8322048,7.1105714
GYRO,1727446120928,-0.010689827,0.10124794,0.084755056
ACEL,1727446120929,6.0212393,-3.234498,8.044071
GYRO,1727446120931,0.04123219,-0.24029204,-0.039246935
ACEL,1727446120931,8.372188,-4.371687,6.5718875
AHRS,1727446120932,5.9524384,-89.5958,92.00874
GYRO,1727446120935,0.02351762,-0.51272994,-0.11193776
ACEL,1727446120936,9.049655,-0.61764735,4.398008
AHRS,1727446120936,5.961512,-89.504326,91.996
GYRO,1727446120937,-0.030236939,-0.6477272,-0.18646112
ACEL,1727446120937,6.3514485,3.411567,2.3174486
GYRO,1727446120939,-0.13224843,-0.780281,-0.18890451
ACEL,1727446120939,3.0020952,4.821837,-0.9696914
GYRO,1727446120941,-0.20860434,-0.6874322,-0.09849912
ACEL,1727446120941,-2.5232315,2.585744,-3.964608
AHRS,1727446120943,5.9576373,-89.55628,91.99677
ACEL,1727446120943,-5.492126,0.3185445,-5.2812586
AHRS,1727446120943,5.915731,-89.722496,92.0241
GYRO,1727446120944,-0.21410197,-0.3972798,0.0071774554
GYRO,1727446120946,-0.13347013,-0.07345438,0.033443887
ACEL,1727446120946,-4.74736,-2.5112674,-5.073083
GYRO,1727446120949,-0.04734066,0.13973132,-0.024586603
ACEL,1727446120949,4.5918264,-5.5543394,-5.499305
GYRO,1727446120952,-0.008857286,0.4811949,-0.13514996
ACEL,1727446120953,13.344772,-7.7330046,-4.778766
AHRS,1727446120953,5.8702855,-89.87806,92.061905
GYRO,1727446120954,0.012522369,0.87396973,-0.22677705
ACEL,1727446120954,16.780268,-4.587041,-1.5323038
AHRS,1727446120955,5.8642035,-89.90446,92.08621
GYRO,1727446120955,-0.046118967,0.9191724,-0.27075803
ACEL,1727446120956,16.981264,2.748456,1.8696918
GYRO,1727446120958,-0.20066333,0.60397524,-0.2170035
ACEL,1727446120958,15.492331,5.432306,3.1316066
GYRO,1727446120961,-0.3008423,0.30404922,-0.016645588
ACEL,1727446120961,12.87548,1.6208383,3.9598224
AHRS,1727446120962,5.8415785,-89.74994,92.11686
GYRO,1727446120963,-0.2947338,0.11285403,0.14156385
ACEL,1727446120963,12.123834,-3.5934215,4.855336
AHRS,1727446120963,5.805537,-89.560715,92.18178
ACEL,1727446120969,14.529818,-7.943573,4.840979
GYRO,1727446120970,-0.21165858,-0.18470494,0.13728791
GYRO,1727446120970,-0.11270132,-0.49012858,-0.014813046
ACEL,1727446120970,20.057837,-10.409676,2.5666013
GYRO,1727446120971,-0.072996244,-0.6318451,-0.14492351
ACEL,1727446120971,22.348963,-7.6779695,0.02871387
AHRS,1727446120973,5.783102,-89.49311,92.23654
AHRS,1727446120974,5.798849,-89.56261,92.27699
GYRO,1727446120974,-0.07116371,-0.5512133,-0.22066857
ACEL,1727446120974,21.443878,-2.243271,-1.6758732
GYRO,1727446120975,-0.15484978,-0.5512133,-0.21944688
ACEL,1727446120976,18.317356,2.868097,-3.4713874
GYRO,1727446120978,-0.23792501,-0.4027774,-0.10888352
ACEL,1727446120978,13.792529,2.3605196,-5.2334023
GYRO,1727446120981,-0.26174805,-0.15164283,0.052991
ACEL,1727446120982,10.495817,-1.4003994,-5.341378
AHRS,1727446120982,5.799858,-89.70678,92.33984
GYRO,1727446120985,-0.15484978,0.15439165,0.103691325
ACEL,1727446120986,6.100202,-5.6787663,-2.5208387
AHRS,1727446120986,5.772957,-89.85429,92.412384
GYRO,1727446120987,-0.014965758,0.081700824,0.024892027
ACEL,1727446120987,8.903693,-6.562316,-1.0271192
GYRO,1727446120988,0.0723854,-0.065513365,-0.08750387
ACEL,1727446120988,12.636197,-7.3163543,-1.462912
GYRO,1727446120991,0.07666133,-0.12293301,-0.112548605
